Edad,Ingreso_Mensual,Deuda_Total,Historial_Credito,Numero_Prestamos,Ratio_Deuda_Ingreso,Ingreso_Anual,Riesgo_Financiero,Moroso,Ingreso_Mensual_Normalizado,Deuda_Total_Normalizada
44,7041,24658,Bueno,0,3.502059366567249,84492,Alto,1,0.5408408964623079,0.4882959369314736
44,10693,47305,Bueno,5,4.423922192088282,128316,Alto,1,0.8790516762363401,0.9460885385081867
38,9515,12061,Bueno,6,1.2675775091960062,114180,Alto,1,0.7699573995184293,0.23365676167374166
58,8899,9769,Bueno,1,1.0977637936846836,106788,Alto,1,0.7129097981107613,0.18732565191024864
65,1962,29155,Malo,7,14.859836901121305,23544,Alto,1,0.07047601407668087,0.5791995148574894
56,9121,22512,Bueno,1,2.4681504221028394,109452,Alto,1,0.7334691609557326,0.44491611077420656
48,3304,25618,Regular,0,7.75363196125908,39648,Alto,1,0.19475828857195776,0.5077016373559733
37,11950,12522,Bueno,0,1.0478661087866108,143400,Alto,1,0.9954621226152991,0.24297554073175662
63,4702,2687,Bueno,5,0.5714589536367504,56424,Bajo,0,0.32422670864974995,0.04416818273701233
33,5564,13646,Regular,1,2.45255212077642,66768,Alto,1,0.4040563067234673,0.2656963816454416
21,8673,9725,Regular,5,1.1212959760175256,104076,Alto,1,0.6919799962956104,0.18643622397412574
60,10834,37593,Regular,3,3.46990954402806,130008,Alto,1,0.8921096499351733,0.7497675358803315
34,3089,35687,Regular,6,11.55292975072839,37068,Alto,1,0.17484719392480086,0.7112391348291894
42,3405,36925,Malo,2,10.844346549192364,40860,Alto,1,0.20411187256899427,0.7362644026682839
37,4284,18892,Bueno,4,4.409897292250234,51408,Alto,1,0.28551583626597515,0.3717404487568223
32,11241,22320,Regular,3,1.9855884707766214,134892,Alto,1,0.929801815150954,0.44103497068930664
25,2186,13740,Malo,0,6.285452881976212,26232,Alto,1,0.091220596406742,0.2675965231453406
64,10512,34978,Bueno,0,3.327435312024353,126144,Alto,1,0.8622893128357104,0.6969072164948453
27,1338,30489,Malo,1,22.786995515695068,16056,Alto,1,0.012687534728653457,0.6061653527390338
33,9045,10582,Bueno,6,1.1699281370923162,108540,Alto,1,0.726430820522319,0.20375985445724681
25,3233,18056,Malo,2,5.584905660377358,38796,Alto,1,0.18818299685126877,0.3548413179704871
42,9776,8803,Bueno,2,0.9004705400981997,117312,Alto,1,0.7941285423226524,0.16779866585809583
28,9846,44531,Regular,3,4.5227503554743045,118152,Alto,1,0.8006112243007965,0.8900141499898929
58,4664,31084,Malo,7,6.664665523156089,55968,Alto,1,0.32070753843304317,0.6181928441479685
24,3497,13468,Bueno,5,3.8513011152416357,41964,Alto,1,0.21263196888312652,0.262098241358399
63,7231,21819,Regular,1,3.0174249757986447,86772,Alto,1,0.5584367475458418,0.43090762078027084
25,10266,16271,Bueno,4,1.584940580557179,123192,Alto,1,0.8395073161696611,0.318758843743683
63,7856,34426,Bueno,3,4.382128309572302,94272,Alto,1,0.6163178366364142,0.685748938750758
31,1538,27878,Bueno,1,18.126137841352406,18456,Alto,1,0.0312094832376366,0.5533858904386497
45,3238,48217,Bueno,3,14.890982087708462,38856,Alto,1,0.18864604556399334,0.9645239539114615
20,9051,25421,Bueno,6,2.808639929289581,108612,Alto,1,0.7269864789775885,0.5037194259146958
45,8713,25142,Regular,4,2.885573281303799,104556,Alto,1,0.695684385997407,0.4980796442288255
65,6526,26578,Bueno,5,4.072632546736132,78312,Alto,1,0.49314687905167626,0.527107337780473
31,11085,32307,Regular,4,2.9144790257104196,133020,Alto,1,0.9153546953139471,0.6429148979179301
55,6533,44234,Bueno,6,6.770855655900811,78396,Alto,1,0.49379514724949064,0.8840105114210632
25,8755,20552,Regular,1,2.3474585950885207,105060,Alto,1,0.6995739951842934,0.4052961390741863
49,5762,7499,Regular,1,1.301457827143353,69144,Alto,1,0.4223930357473606,0.14143925611481706
33,11677,46482,Bueno,0,3.980645713796352,140124,Alto,1,0.9701796629005373,0.9294521932484334
63,7074,35194,Bueno,5,4.975120158326265,84888,Alto,1,0.5438970179662901,0.7012734990903579
22,4693,8369,Bueno,0,1.783294268058811,56316,Alto,1,0.3233932209668457,0.1590256721245199
54,9958,9857,Bueno,2,0.9898574010845551,119496,Alto,1,0.810983515465827,0.18910450778249444
46,2151,28808,Regular,3,13.392840539284053,25812,Alto,1,0.08797925541766995,0.5721851627248837
22,8711,6823,Bueno,7,0.7832625416140512,104532,Alto,1,0.6954991665123171,0.12777440873256518
60,3034,27083,Regular,7,8.926499670402109,36408,Alto,1,0.1697536580848305,0.5373155447746109
31,2314,45084,Malo,7,19.48314606741573,27768,Alto,1,0.10307464345249122,0.9011926420052557
20,8035,34783,Bueno,7,4.328935905413815,96420,Alto,1,0.6328949805519541,0.6929654335961188
38,3591,39593,Bueno,5,11.025619604566973,43092,Alto,1,0.2213372846823486,0.7901960784313725
43,2195,32716,Regular,6,14.904783599088839,26340,Alto,1,0.09205408408964623,0.651182534869618
49,10012,18955,Regular,1,1.8932281262485018,120144,Alto,1,0.8159844415632526,0.37301394784718006
68,1671,19898,Bueno,5,11.90783961699581,20052,Alto,1,0.043526578996110385,0.39207600565999595
32,4696,47264,Bueno,6,10.06473594548552,56352,Alto,1,0.32367105019448045,0.9452597533858904
61,3853,46448,Malo,6,12.055022060731897,46236,Alto,1,0.24560103722911647,0.9287649080250657
44,9860,33602,Bueno,3,3.4079107505070994,118320,Alto,1,0.8019077606964253,0.6690923792197292
44,3050,22399,Malo,6,7.3439344262295085,36600,Alto,1,0.17123541396554914,0.44263189812007275
61,2841,18818,Bueno,3,6.623724040830694,34092,Alto,1,0.1518799777736618,0.37024459268243376
39,10002,49196,Bueno,0,4.918616276744651,120024,Alto,1,0.8150583441378033,0.9843137254901961
26,2273,15432,Regular,7,6.78926528816542,27276,Alto,1,0.09927764400814966,0.3017990701435213
61,7656,28541,Bueno,6,3.7279258098223615,91872,Alto,1,0.597795888127431,0.5667879522943198
33,7716,7046,Regular,1,0.9131674442716433,92592,Alto,1,0.603352472680126,0.13228219122700627
62,10778,2498,Bueno,7,0.2317684171460382,129336,Bajo,0,0.886923504352658,0.040347685465938955
44,8929,16056,Bueno,1,1.7981856870870199,107148,Alto,1,0.7156880903871088,0.3144127754194461
68,7347,7354,Regular,3,1.0009527698380292,88164,Alto,1,0.5691794776810521,0.1385081867798666
28,8682,3277,Bueno,1,0.3774475927205713,104184,Bajo,0,0.6928134839785146,0.05609460278956944
50,10613,21799,Bueno,5,2.0539903891453877,127356,Alto,1,0.8716428968327469,0.43050333535476043
64,10455,14733,Regular,6,1.4091822094691535,125460,Alto,1,0.8570105575106501,0.28766929452193246
39,7137,5983,Malo,3,0.8383074120779039,85644,Alto,1,0.5497314317466198,0.11079442086112795
53,5987,12402,Bueno,3,2.0714882244863873,71844,Alto,1,0.4432302278199666,0.24054982817869416
51,4678,10803,Bueno,5,2.3093202223172296,56136,Alto,1,0.322004074828672,0.20822720840913686
42,6250,31456,Regular,2,5.03296,75000,Alto,1,0.46758659010927944,0.6257125530624621
36,2319,28195,Regular,1,12.158257869771454,27828,Alto,1,0.10353769216521579,0.5597938144329897
44,4467,8150,Malo,4,1.8244907096485337,53604,Alto,1,0.3024634191516947,0.15459874671518092
59,1641,11202,Malo,1,6.826325411334552,19692,Alto,1,0.040748286719762924,0.21629270264806955
61,2826,43984,Bueno,3,15.56404812455768,33912,Alto,1,0.15049083163548804,0.8789569436021831
43,6588,31759,Malo,7,4.820734669095325,79056,Alto,1,0.49888868308946105,0.6318374772589448
58,1759,35901,Malo,6,20.409891984081863,21108,Alto,1,0.05167623634006298,0.7155649888821508
28,9846,34795,Regular,7,3.5339224050375786,118152,Alto,1,0.8006112243007965,0.6932080048514251
38,10499,18988,Bueno,5,1.8085531955424325,125988,Alto,1,0.8610853861826264,0.37368101879927224
18,1580,48520,Bueno,5,30.70886075949367,18960,Alto,1,0.03509909242452307,0.9706488781079442
21,11687,16040,Bueno,5,1.372465132198169,140244,Alto,1,0.9711057603259863,0.3140893470790378
39,10546,39497,Bueno,7,3.7452114545799353,126552,Alto,1,0.8654380440822375,0.7882555083889226
19,9428,16640,Regular,4,1.7649554518455663,113136,Alto,1,0.7619003519170218,0.32621790984435006
29,11979,20731,Bueno,1,1.7306119041656232,143748,Alto,1,0.9981478051491017,0.40891449363250454
19,8283,33976,Regular,6,4.101895448508994,99396,Alto,1,0.6558621967030932,0.6766525166767738
63,8299,30823,Malo,6,3.7140619351729125,99588,Alto,1,0.6573439525838118,0.6129169193450577
57,1367,26423,Bueno,2,19.329188002926116,16404,Alto,1,0.01537321726245601,0.5239741257327674
67,8790,36259,Bueno,6,4.125028441410694,105480,Alto,1,0.7028153361733654,0.7228016979987871
52,5566,44031,Malo,2,7.9107078692058925,66792,Alto,1,0.4042415262085572,0.8799070143521326
32,9692,32357,Regular,0,3.338526619892695,116304,Alto,1,0.7863493239488795,0.6439256114817061
18,5344,47715,Malo,7,8.92870508982036,64128,Alto,1,0.38368216336358585,0.9543763897311502
31,10152,37266,Malo,1,3.67080378250591,121824,Alto,1,0.8289498055195407,0.7431574691732363
37,2237,46881,Bueno,3,20.957085382208316,26844,Alto,1,0.0959436932765327,0.9375176874873661
64,4377,37022,Bueno,1,8.458304774960018,52524,Alto,1,0.29412854232265234,0.7382251869820093
64,6477,38594,Bueno,7,5.958622819206423,77724,Alto,1,0.48860900166697535,0.7700020214271276
54,11424,16998,Regular,7,1.487920168067227,137088,Alto,1,0.9467493980366735,0.33345461896098644
64,6840,8523,Regular,6,1.2460526315789473,82080,Alto,1,0.5222263382107798,0.16213866990095008
56,6426,13698,Bueno,4,2.1316526610644257,77112,Alto,1,0.4838859047971847,0.26674752375176874
55,11592,49146,Regular,1,4.239648033126294,139104,Alto,1,0.9623078347842193,0.98330301192642
39,10771,19696,Bueno,3,1.828613870578405,129252,Alto,1,0.8862752361548435,0.38799272286234077
41,5902,19414,Regular,5,3.2893934259573028,70824,Alto,1,0.4353583997036488,0.382292298362644
20,2828,11466,Regular,5,4.054455445544554,33936,Alto,1,0.15067605112057786,0.22162927026480694
29,6243,6316,Bueno,3,1.01169309626782,74916,Alto,1,0.46693832191146506,0.11752577319587627
68,3819,30007,Regular,1,7.857292484943702,45828,Alto,1,0.24245230598258938,0.5964220739842329
66,11159,49584,Regular,1,4.443408907608209,133908,Alto,1,0.9222078162622709,0.9921568627450981
49,5935,1682,Regular,2,0.2834035383319292,71220,Bajo,0,0.4384145212076311,0.02385284010511421
34,7130,24748,Bueno,2,3.470967741935484,85560,Alto,1,0.5490831635488054,0.49011522134627045
31,7197,33729,Bueno,1,4.686536056690287,86364,Alto,1,0.5552880162993148,0.6716595916717203
34,1637,20675,Regular,1,12.629810629199756,19644,Alto,1,0.040377847749583265,0.40778249444107534
69,6145,26907,Regular,6,4.3786818551668025,73740,Alto,1,0.45786256714206336,0.5337578330301193
57,10916,44822,Regular,2,4.106082814217662,130992,Alto,1,0.8997036488238563,0.8958965029310694
20,2249,35832,Bueno,2,15.932414406402845,26988,Alto,1,0.09705501018707167,0.7141702041641399
31,3786,36910,Regular,1,9.749075541468569,45432,Alto,1,0.23939618447860717,0.735961188599151
44,9101,21674,Regular,5,2.3814965388418856,109212,Alto,1,0.7316169661048343,0.4279765514453204
55,4159,34048,Bueno,3,8.186583313296465,49908,Alto,1,0.2739396184478607,0.6781079442086113
28,4755,15022,Regular,0,3.1592008412197687,57060,Alto,1,0.3291350250046305,0.29351121892055787
49,1943,29942,Bueno,6,15.410190427174472,23316,Alto,1,0.06871642896832748,0.595108146351324
42,11217,9670,Regular,3,0.8620843362752965,134604,Alto,1,0.9275791813298759,0.1853244390539721
57,3327,35861,Bueno,6,10.77877968139465,39924,Alto,1,0.19688831265049084,0.71475641803113
43,4747,7338,Malo,3,1.5458184116283968,56964,Alto,1,0.32839414706427117,0.13818475843945827
56,8261,23005,Bueno,1,2.784771819392325,99132,Alto,1,0.6538247823671051,0.45488174651303814
34,8585,36913,Bueno,3,4.299708794408852,103020,Alto,1,0.6838303389516578,0.7360218314129776
56,3145,20149,Bueno,0,6.406677265500795,37740,Alto,1,0.18003333950731615,0.3971497877501516
37,5137,30067,Bueno,0,5.853027058594511,61644,Alto,1,0.36451194665678827,0.5976349302607641
58,8183,26252,Malo,4,3.208114383477942,98196,Alto,1,0.6466012224486016,0.5205174853446534
21,5695,45349,Bueno,1,7.962949956101844,68340,Alto,1,0.4161881829968513,0.9065494238932686
69,11379,25332,Bueno,2,2.2262061692591617,136548,Alto,1,0.9425819596221523,0.5019203557711744
26,4031,39691,Bueno,5,9.846440089307864,48372,Alto,1,0.2620855714021115,0.7921770770163735
53,9745,17069,Bueno,7,1.751564905079528,116940,Alto,1,0.79125764030376,0.3348898322215484
45,1398,18854,Malo,5,13.486409155937054,16776,Alto,1,0.018244119281348406,0.3709723064483525
65,10677,18470,Regular,6,1.7298866722862227,128124,Alto,1,0.8775699203556214,0.36321002627855264
60,10975,6117,Bueno,5,0.5573576309794989,131700,Bajo,0,0.9051676236340063,0.11350313321204769
47,9576,30575,Bueno,4,3.192878028404344,114912,Alto,1,0.7756065938136693,0.6079037800687286
56,4533,26113,Regular,0,5.760644165012133,54396,Alto,1,0.3085756621596592,0.517707701637356
47,3089,38069,Bueno,3,12.32405309161541,37068,Alto,1,0.17484719392480086,0.7593895290074792
57,11140,2055,Bueno,0,0.18447037701974867,133680,Bajo,0,0.9204482311539175,0.03139276329088336
37,9241,45768,Bueno,5,4.952710745590304,110892,Alto,1,0.7445823300611225,0.9150192035577117
67,9373,44213,Malo,1,4.717059639389737,112476,Alto,1,0.7568068160770514,0.8835860117242773
67,3154,38188,Malo,0,12.107799619530754,37848,Alto,1,0.1808668271902204,0.7617950272892662
57,8298,18162,Regular,0,2.188720173535792,99576,Alto,1,0.657251342841267,0.3569840307256923
55,3323,45786,Malo,3,13.778513391513693,39876,Alto,1,0.19651787368031115,0.9153830604406711
58,6296,37476,Regular,7,5.952350698856417,75552,Alto,1,0.4718466382663456,0.7474024661410956
57,6664,30597,Bueno,2,4.591386554621849,79968,Alto,1,0.5059270235228747,0.60834849403679
26,3716,21275,Regular,3,5.72524219590958,44592,Alto,1,0.23291350250046305,0.41991105720638766
19,5956,49766,Bueno,0,8.355607790463399,71472,Alto,1,0.44035932580107423,0.9958358601172428
65,10944,48888,Bueno,2,4.467105263157895,131328,Alto,1,0.9022967216151139,0.9780877299373357
58,1467,26616,Regular,7,18.143149284253578,17604,Alto,1,0.02463419151694758,0.5278754800889428
55,7512,22367,Bueno,6,2.977502662406816,90144,Alto,1,0.5844600852009632,0.4419850414392561
42,7745,13508,Bueno,5,1.7440929632020659,92940,Alto,1,0.6060381552139286,0.2629068122094198
60,3423,27514,Regular,7,8.037978381536664,41076,Alto,1,0.20577884793480272,0.5460278956943603
51,10391,19634,Bueno,7,1.8895197767298624,124692,Alto,1,0.8510835339877756,0.3867394380432585
40,2918,3281,Bueno,2,1.1244002741603838,35016,Alto,1,0.1590109279496203,0.05617545987467152
46,8820,18982,Regular,5,2.152154195011338,105840,Alto,1,0.705593628449713,0.3735597331716191
26,2345,11472,Regular,1,4.8921108742004265,28140,Alto,1,0.10594554547138359,0.22175055589246007
60,7580,26846,Regular,4,3.541688654353562,90960,Alto,1,0.5907575476940174,0.5325247624823125
54,9365,735,Bueno,6,0.0784837159636946,112380,Bajo,0,0.756065938136692,0.0047099252071962795
45,6058,35625,Bueno,7,5.880653681082865,72696,Alto,1,0.4498055195406557,0.7099858500101072
36,5470,11901,Bueno,4,2.1756855575868372,65640,Alto,1,0.39535099092424525,0.2304224782696584
27,5706,35700,Regular,5,6.256572029442692,68472,Alto,1,0.4172068901648453,0.7115019203557712
49,3968,49583,Malo,5,12.495715725806452,47616,Alto,1,0.2562511576217818,0.9921366484738225
60,5963,12840,Malo,1,2.1532785510649,71556,Alto,1,0.4410075939988887,0.24940367899737212
42,11377,4625,Bueno,7,0.40652193021007293,136524,Bajo,0,0.9423967401370625,0.08334344046897109
49,6974,9409,Bueno,2,1.349154000573559,83688,Alto,1,0.5346360437117985,0.18004851425106125
68,2363,1874,Regular,1,0.79305966991113,28356,Alto,1,0.10761252083719207,0.02773398019001415
39,1769,39699,Bueno,3,22.441492368569815,21228,Alto,1,0.05260233376551214,0.7923387911865777
60,5696,17427,Malo,4,3.0595154494382024,68352,Alto,1,0.41628079273939617,0.3421265413381847
69,6485,47919,Bueno,3,7.389205859676176,77820,Alto,1,0.4893498796073347,0.9585001010713564
36,10368,8811,Bueno,1,0.8498263888888888,124416,Alto,1,0.8489535099092425,0.1679603800283
58,7257,32069,Bueno,2,4.419043681962243,87084,Alto,1,0.5608446008520097,0.6381039013543562
40,6823,20300,Bueno,7,2.9752308368752747,81876,Alto,1,0.5206519725875163,0.40020214271275517
63,10499,19835,Bueno,1,1.8892275454805219,125988,Alto,1,0.8610853861826264,0.3908025065696381
58,10135,48421,Regular,6,4.777602368031574,121620,Alto,1,0.8273754398962772,0.9686476652516677
56,8789,47665,Malo,1,5.423256343156218,105468,Alto,1,0.7027227264308206,0.9533656761673742
28,6564,2148,Regular,5,0.3272394881170018,78768,Bajo,0,0.49666604926838304,0.03327269051950677
22,3521,27742,Malo,0,7.879011644419199,42252,Alto,1,0.21485460270420448,0.5506367495451789
38,11912,28104,Regular,4,2.359301544660846,142944,Alto,1,0.9919429523985923,0.5579543157469173
56,8653,1769,Bueno,1,0.20443776724835316,103836,Bajo,0,0.6901278014447121,0.025611481706084495
38,8126,5171,Bueno,5,0.6363524489293625,97512,Alto,0,0.6413224671235415,0.0943804325854053
46,7572,6373,Malo,2,0.8416534601162177,90864,Alto,1,0.5900166697536582,0.11867798665858094
55,6357,22651,Bueno,2,3.563158722667925,76284,Alto,1,0.4774958325615855,0.4477258944815039
36,2815,17527,Regular,6,6.226287744227354,33780,Alto,1,0.14947212446749397,0.34414796846573675
41,3149,41762,Bueno,5,13.261987932677041,37788,Alto,1,0.18040377847749584,0.8340408328279766
63,9398,45630,Bueno,6,4.8552883592253675,112776,Alto,1,0.7591220596406743,0.9122296341216899
46,3092,41880,Bueno,4,13.54463130659767,37104,Alto,1,0.1751250231524356,0.836426116838488
47,6450,36798,Bueno,5,5.705116279069768,77400,Alto,1,0.4861085386182626,0.7336971902162928
54,2384,47944,Bueno,2,20.110738255033556,28608,Alto,1,0.1095573254306353,0.9590054578532444
52,4943,21957,Bueno,5,4.4420392474205945,59316,Alto,1,0.3465456566030746,0.43369719021629266
60,9740,19186,Regular,7,1.9698151950718685,116880,Alto,1,0.7907945915910354,0.37768344451182534
22,8043,31316,Regular,0,3.8935720502300137,96516,Alto,1,0.6336358584923134,0.6228825550838892
39,1201,46927,Bueno,3,39.073272273105744,14412,Alto,1,0.0,0.93844754396604
61,6257,21068,Malo,6,3.3671088381013266,75084,Alto,1,0.46823485830709394,0.41572670305235493
49,8809,10582,Regular,0,1.2012714269497105,105708,Alto,1,0.7045749212817188,0.20375985445724681
41,3337,33278,Bueno,3,9.972430326640696,40044,Alto,1,0.19781441007593997,0.6625429553264605
37,1639,49549,Bueno,6,30.23123856009762,19668,Alto,1,0.04056306723467308,0.9914493632504549
51,9321,43157,Regular,6,4.630082609162107,111852,Alto,1,0.7519911094647157,0.8622397412573277
49,9692,27238,Bueno,4,2.8103590590177467,116304,Alto,1,0.7863493239488795,0.5404487568223165
26,6475,32335,Bueno,6,4.993822393822394,77700,Alto,1,0.4884237821818855,0.6434808975136447
45,6514,12867,Bueno,2,1.9752840036843722,78168,Alto,1,0.49203556214113725,0.24994946432181117
63,8929,33688,Malo,4,3.7728749020047037,107148,Alto,1,0.7156880903871088,0.670830806549424
52,5379,48748,Regular,5,9.062651050381112,64548,Alto,1,0.3869235043526579,0.9752577319587629
49,10869,19792,Malo,3,1.8209586898518724,130428,Alto,1,0.8953509909242452,0.38993329290479073
18,11091,34247,Bueno,7,3.0878189523036697,133092,Alto,1,0.9159103537692166,0.6821305841924399
18,10581,15440,Regular,7,1.4592193554484454,126972,Alto,1,0.8686793850713096,0.30196078431372547
25,1282,21778,Bueno,4,16.98751950078003,15384,Alto,1,0.007501389146138182,0.4300788356579745
26,9725,34328,Malo,7,3.52987146529563,116700,Alto,1,0.7894054454528617,0.683767940165757
69,5490,28695,Bueno,0,5.226775956284153,65880,Alto,1,0.3972031857751435,0.5699009500707499
43,3067,42892,Regular,7,13.98500163025758,36804,Alto,1,0.17280977958881272,0.8568829593693147
52,10547,1568,Bueno,4,0.14866786764008724,126564,Bajo,0,0.8655306538247824,0.02154841317970487
61,11587,42188,Regular,6,3.6409769569344954,139044,Alto,1,0.9618447860714947,0.8426521123913483
